,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
224,78.0,10.0,20.0,8.25,4.33,6.75,5.63,8.96,7.38,9.21,7.12,7.25,4.67,9.62,1.0
225,66.0,8.0,11.0,13.21,9.75,12.25,7.41,10.13,6.34,8.58,4.79,5.46,3.54,7.75,1.0
226,63.0,12.0,26.0,4.25,4.79,5.79,1.13,7.12,5.58,8.29,6.13,5.63,6.87,13.17,1.0
227,62.0,4.0,17.0,10.41,5.88,20.12,9.46,7.54,8.29,14.83,8.63,7.21,12.87,11.12,1.0
228,62.0,6.0,25.0,11.08,7.92,10.5,8.71,15.12,11.21,18.79,13.25,15.12,13.21,16.83,0.0
229,62.0,10.0,10.0,5.91,1.58,7.04,1.71,2.83,1.67,4.83,2.29,4.54,6.04,2.54,1.0
230,75.0,6.0,23.0,11.38,6.75,5.71,4.83,6.87,4.04,6.04,6.13,6.21,5.04,7.96,1.0
231,70.0,2.0,15.0,11.63,11.29,9.33,3.58,4.29,2.71,5.41,2.67,4.67,4.54,10.08,1.0
232,71.0,9.0,30.0,10.29,13.04,9.21,4.38,10.0,7.83,7.41,5.66,7.12,4.5,13.75,0.0
233,71.0,12.0,23.0,8.12,8.08,10.13,3.0,9.33,7.41,13.13,8.46,8.87,9.38,22.88,0.0
234,77.0,12.0,14.0,10.96,11.42,11.79,2.96,7.0,7.92,13.79,13.96,9.38,11.38,19.67,0.0
235,74.0,11.0,23.0,14.67,9.62,9.79,6.29,8.54,4.17,9.71,3.79,6.17,3.33,2.75,1.0
236,67.0,6.0,3.0,7.92,9.17,13.08,4.33,7.96,6.25,10.0,15.0,9.38,12.38,18.63,0.0
237,71.0,7.0,15.0,13.54,8.04,10.34,6.92,10.63,6.5,12.67,9.21,11.83,10.75,10.29,0.0
238,72.0,5.0,23.0,20.17,13.79,18.12,12.04,15.63,10.13,12.25,11.87,12.54,14.96,17.96,0.0
239,66.0,4.0,9.0,11.38,6.79,14.42,7.87,10.5,9.21,18.63,9.33,12.5,13.17,12.08,0.0
240,71.0,11.0,2.0,17.0,12.21,18.08,10.46,10.37,10.25,14.96,10.83,10.96,12.46,18.0,0.0
241,72.0,8.0,27.0,10.34,2.54,10.41,3.33,5.5,2.71,6.13,4.25,6.08,3.13,4.38,1.0
242,70.0,10.0,13.0,11.54,13.67,9.87,6.79,10.88,9.04,8.12,9.83,8.38,5.5,13.96,1.0
243,77.0,10.0,20.0,8.33,10.13,10.04,3.21,6.25,6.58,8.92,8.0,7.67,7.54,10.96,1.0
244,74.0,7.0,11.0,11.25,9.67,10.37,7.0,13.29,7.87,10.67,12.0,9.96,10.46,16.08,0.0
245,73.0,10.0,12.0,21.59,22.25,22.63,9.0,19.38,11.75,12.62,14.67,10.5,8.17,16.21,0.0
246,68.0,12.0,7.0,9.25,7.5,12.75,2.33,6.75,1.04,6.46,2.75,3.04,5.41,7.29,1.0
247,61.0,3.0,2.0,12.58,10.04,11.17,7.12,10.29,9.21,10.88,10.5,10.58,12.96,18.38,1.0
248,62.0,8.0,31.0,6.38,8.38,4.25,3.63,6.58,3.13,5.37,4.67,3.83,5.79,6.29,1.0
249,75.0,8.0,4.0,9.5,5.13,5.25,5.17,8.17,4.71,3.83,6.63,7.92,6.75,7.29,1.0
250,65.0,6.0,3.0,8.46,6.21,5.91,2.17,4.75,3.71,3.79,5.58,2.79,4.38,12.79,1.0
251,74.0,10.0,10.0,13.08,9.92,13.17,5.5,8.83,4.04,10.0,7.62,6.46,7.41,12.5,0.0
252,72.0,11.0,3.0,9.42,8.38,9.87,3.33,5.04,4.12,8.5,6.38,6.46,4.63,7.33,1.0
253,61.0,5.0,6.0,23.0,19.79,21.21,14.12,22.34,15.04,16.83,17.71,16.29,17.54,28.08,0.0
254,75.0,6.0,30.0,9.13,3.21,5.21,2.21,5.54,1.5,1.63,3.83,3.25,4.46,4.67,1.0
255,69.0,3.0,13.0,6.0,2.92,14.71,6.92,10.04,6.96,15.34,11.63,11.0,12.17,14.79,0.0
256,75.0,8.0,13.0,6.04,4.38,5.13,3.0,4.96,2.92,2.62,4.75,7.46,4.54,6.42,1.0
257,62.0,5.0,18.0,14.75,12.17,10.96,7.29,10.79,6.54,11.21,8.08,5.96,8.63,11.54,1.0
258,69.0,9.0,11.0,11.87,5.63,6.87,3.0,4.5,3.46,6.83,2.88,4.54,4.04,4.79,1.0
259,71.0,10.0,26.0,12.21,11.25,12.92,5.04,11.96,9.04,10.46,8.25,7.62,7.5,12.96,0.0
260,76.0,1.0,17.0,5.13,7.38,3.67,0.63,5.71,2.25,3.42,4.63,4.38,4.33,10.54,1.0
261,76.0,6.0,12.0,11.25,9.75,13.96,5.0,10.21,7.33,13.13,11.75,11.17,10.13,19.62,0.0
262,67.0,4.0,6.0,20.12,15.54,22.0,14.04,14.54,11.92,18.54,13.83,13.92,16.38,21.04,0.0
263,71.0,11.0,24.0,6.0,1.21,8.63,2.21,3.04,1.29,7.08,1.33,4.04,2.33,5.63,1.0
264,70.0,11.0,12.0,12.71,15.54,9.29,5.88,11.75,7.92,15.09,9.75,10.37,10.17,17.46,0.0
265,69.0,4.0,18.0,7.83,10.46,11.21,5.63,9.38,4.67,8.67,5.33,7.12,6.29,6.46,1.0
266,67.0,12.0,2.0,8.67,8.63,5.91,3.67,7.58,5.0,4.83,8.58,5.17,7.12,16.13,0.0
267,72.0,9.0,1.0,8.83,1.92,12.67,2.92,2.5,1.29,3.67,1.79,4.46,1.67,3.75,1.0
268,71.0,9.0,13.0,1.79,7.12,4.92,1.13,5.29,2.79,2.54,1.5,2.5,1.25,10.13,1.0
269,75.0,4.0,18.0,7.41,11.08,5.46,3.92,10.54,6.92,6.79,8.75,9.5,6.67,19.87,1.0
270,66.0,5.0,14.0,13.59,13.46,12.17,7.46,15.21,9.79,11.79,11.08,9.71,12.21,18.84,0.0
271,65.0,7.0,15.0,5.21,2.62,16.92,3.33,5.88,5.54,8.04,6.79,6.83,6.21,5.04,1.0
272,61.0,10.0,7.0,16.08,11.75,9.71,5.46,11.38,5.41,6.87,6.96,3.25,4.88,11.63,1.0
273,71.0,6.0,19.0,14.58,10.04,11.58,6.96,12.33,5.96,7.41,7.12,7.71,3.37,7.46,1.0
274,75.0,4.0,8.0,20.21,17.12,17.0,11.79,12.12,11.58,15.92,12.75,13.5,15.46,20.33,0.0
275,75.0,3.0,8.0,9.5,6.54,7.21,3.17,6.79,2.58,5.33,5.37,5.91,5.83,11.87,1.0
276,65.0,4.0,15.0,12.79,9.42,10.83,9.25,17.16,13.54,15.34,13.59,13.79,11.92,13.62,0.0
277,64.0,1.0,10.0,11.25,9.92,8.71,3.0,9.17,2.67,2.71,7.79,3.46,3.0,9.08,1.0
278,73.0,11.0,10.0,16.88,12.83,11.42,6.67,11.71,5.88,8.83,7.62,10.0,7.33,13.79,0.0
279,63.0,10.0,3.0,16.46,14.33,13.08,9.13,12.83,10.41,14.21,10.17,11.29,10.58,14.62,0.0
280,65.0,9.0,20.0,13.37,14.12,12.79,7.75,9.96,8.71,9.54,12.96,6.58,14.29,21.71,0.0
281,66.0,4.0,23.0,19.33,16.5,18.58,12.54,14.29,10.54,12.96,10.75,9.08,12.58,13.21,1.0
282,61.0,2.0,21.0,7.79,8.63,6.08,2.21,7.41,4.33,3.75,7.04,4.5,7.41,12.12,1.0
283,75.0,8.0,30.0,17.5,9.71,16.62,9.25,8.12,6.79,14.0,6.58,10.17,10.63,8.04,0.0
284,75.0,1.0,1.0,14.04,13.54,11.29,5.46,12.58,5.58,8.12,8.96,9.29,5.17,7.71,1.0
285,66.0,12.0,4.0,8.0,5.58,6.96,1.38,8.63,4.92,11.75,4.5,6.21,6.34,15.46,0.0
286,62.0,11.0,18.0,23.63,15.09,24.62,15.83,13.96,10.17,16.46,10.5,11.34,14.62,22.29,0.0
287,68.0,9.0,12.0,3.42,2.58,5.46,1.38,6.17,2.04,2.46,1.92,0.46,0.58,5.21,1.0
288,67.0,11.0,2.0,30.09,21.09,19.67,18.63,21.21,14.79,19.12,16.66,16.79,19.58,25.33,0.0
289,73.0,1.0,20.0,11.17,12.0,7.5,4.96,9.59,5.21,11.12,7.46,8.33,6.83,14.25,0.0
290,75.0,5.0,24.0,9.0,4.04,13.33,4.08,6.38,2.88,5.71,4.83,6.38,4.58,11.58,1.0
291,62.0,8.0,13.0,10.04,5.25,12.04,4.29,5.75,2.29,5.88,4.58,6.08,3.08,5.5,1.0
292,76.0,11.0,22.0,7.62,3.92,9.38,2.5,3.46,3.46,7.83,2.37,2.88,5.75,6.46,1.0
293,62.0,5.0,22.0,16.96,15.04,12.42,11.67,18.66,13.13,16.0,13.59,13.5,15.83,18.91,0.0
294,67.0,3.0,27.0,16.08,15.34,11.17,10.75,17.46,12.08,19.62,11.04,15.16,13.7,19.46,0.0
295,69.0,4.0,7.0,12.62,1.63,8.17,3.71,6.79,2.58,6.38,5.33,8.17,6.54,6.71,1.0
296,65.0,4.0,2.0,4.83,4.88,3.71,2.37,3.08,1.79,8.12,6.75,3.88,4.54,13.21,1.0
297,72.0,11.0,30.0,13.17,17.04,10.34,6.29,11.21,9.04,14.62,10.46,9.75,9.29,16.92,0.0
298,78.0,7.0,5.0,25.04,18.08,13.88,12.08,13.7,12.67,12.38,12.83,12.79,17.83,17.79,0.0
299,70.0,9.0,21.0,7.5,4.75,5.09,2.58,8.0,4.46,3.17,3.04,4.71,5.37,6.21,1.0
300,62.0,1.0,4.0,3.17,4.92,4.38,1.04,3.5,1.79,5.5,3.75,1.63,3.17,12.38,1.0
301,62.0,1.0,1.0,9.29,3.42,11.54,3.5,2.21,1.96,10.41,2.79,3.54,5.17,4.38,1.0
302,69.0,9.0,30.0,8.83,7.96,7.29,4.33,11.63,6.58,11.38,9.17,8.54,9.33,15.41,0.0
303,68.0,2.0,23.0,11.71,9.33,21.92,6.83,8.12,3.08,8.46,4.21,3.71,4.29,2.17,1.0
304,68.0,10.0,19.0,19.41,16.54,20.46,14.17,16.46,10.46,13.88,11.75,14.04,15.37,21.09,0.0
305,66.0,7.0,23.0,9.5,9.79,10.37,7.96,16.42,9.59,13.21,8.54,12.21,10.46,14.71,0.0
306,70.0,12.0,2.0,15.54,15.75,13.59,6.92,15.25,10.46,14.75,12.08,12.58,12.25,18.75,0.0
307,72.0,4.0,17.0,6.29,2.58,4.83,3.25,4.96,1.79,5.46,3.21,5.17,4.5,5.96,1.0
308,74.0,3.0,3.0,13.46,8.79,14.21,5.91,6.5,4.17,9.83,4.79,6.42,9.13,6.96,0.0
309,68.0,5.0,20.0,10.34,6.21,6.17,5.88,7.87,4.04,5.29,6.75,4.75,5.88,9.75,1.0
310,61.0,7.0,9.0,7.29,5.71,7.67,5.37,10.63,6.0,9.46,6.38,7.54,7.71,8.21,1.0
311,72.0,3.0,27.0,27.12,24.67,17.29,17.16,28.16,17.0,22.92,21.75,22.5,17.96,28.88,0.0
312,64.0,8.0,4.0,5.79,2.92,5.33,2.21,4.21,2.29,4.42,5.41,2.33,6.0,10.92,1.0
313,67.0,5.0,17.0,11.63,10.25,11.5,5.37,11.71,6.17,8.5,9.38,6.92,8.79,16.5,0.0
314,69.0,1.0,15.0,18.91,18.88,12.33,8.79,13.33,9.08,4.12,14.33,6.04,4.75,19.46,1.0
315,77.0,7.0,21.0,5.5,8.42,7.92,2.96,8.46,6.46,7.83,2.71,7.38,5.88,10.37,1.0
316,75.0,4.0,28.0,10.67,11.0,9.21,4.88,12.5,6.79,7.21,9.04,11.42,8.79,17.88,0.0
317,62.0,12.0,4.0,13.62,13.33,10.75,6.46,13.62,10.37,4.79,10.75,6.87,9.04,10.46,1.0
318,67.0,9.0,19.0,13.04,14.62,10.0,5.79,15.21,7.83,11.46,9.21,8.29,7.17,17.25,1.0
319,77.0,9.0,17.0,12.71,12.71,14.0,4.46,9.38,7.5,10.58,6.04,6.96,5.71,11.0,1.0
320,68.0,10.0,27.0,11.83,8.87,11.87,5.88,10.54,5.37,4.63,6.46,6.67,5.63,8.92,1.0
321,63.0,4.0,5.0,13.08,12.46,29.04,11.83,12.12,11.25,20.04,14.75,12.04,17.71,19.29,0.0
322,75.0,4.0,29.0,14.17,16.5,10.34,8.17,16.42,9.83,12.96,11.96,12.83,13.25,19.33,0.0
323,67.0,4.0,4.0,10.08,9.83,7.87,7.92,12.62,9.0,15.83,10.58,12.62,13.59,17.92,0.0
324,64.0,6.0,7.0,11.54,8.58,8.58,6.54,11.42,6.38,10.04,8.54,8.08,10.83,10.67,1.0
325,67.0,11.0,12.0,7.54,10.08,8.67,5.17,7.96,5.54,5.5,7.71,5.75,7.87,15.63,0.0
326,65.0,12.0,26.0,7.96,6.04,11.17,2.71,5.09,1.13,5.79,1.17,1.29,4.25,4.46,1.0
327,64.0,2.0,5.0,8.08,6.21,11.21,3.25,6.83,3.25,7.25,3.17,3.08,3.83,6.29,1.0
328,66.0,1.0,28.0,23.58,23.58,20.08,15.92,19.17,14.71,17.46,16.29,12.75,18.12,21.87,0.0
329,66.0,3.0,25.0,14.04,11.29,13.37,8.71,10.17,8.79,10.92,8.04,8.38,9.5,15.63,0.0
330,62.0,1.0,18.0,13.33,9.96,10.63,4.12,8.75,8.0,12.46,7.67,7.41,10.0,13.67,1.0
331,70.0,9.0,9.0,31.42,28.5,28.21,20.33,30.0,20.67,22.37,18.29,21.46,22.42,25.75,0.0
332,72.0,12.0,17.0,20.71,25.17,17.12,9.79,18.41,13.7,17.71,16.62,12.83,11.42,20.38,0.0
333,64.0,12.0,7.0,25.84,14.54,23.96,14.71,13.62,11.25,16.75,9.87,11.5,9.92,12.62,0.0
334,68.0,6.0,22.0,7.92,9.5,7.71,6.83,11.25,5.46,6.0,7.08,4.46,4.12,14.33,1.0
335,70.0,7.0,20.0,14.33,8.33,11.54,7.21,9.13,5.88,9.33,6.96,10.54,8.71,12.62,0.0
336,74.0,10.0,22.0,16.92,12.79,14.88,6.96,9.79,6.34,10.96,8.12,7.83,8.5,15.75,0.0
337,74.0,11.0,5.0,9.59,13.37,8.96,3.71,9.92,5.41,6.79,9.54,7.83,6.25,15.96,0.0
338,70.0,11.0,18.0,17.62,14.67,17.25,7.41,11.63,8.33,8.96,5.5,8.92,5.33,7.46,1.0
339,64.0,9.0,26.0,10.58,6.46,10.92,5.88,11.17,7.33,9.08,8.54,8.33,9.79,12.5,1.0
340,67.0,6.0,29.0,10.17,6.21,8.08,7.12,13.0,9.17,12.17,12.12,9.38,10.46,15.41,0.0
341,72.0,10.0,20.0,9.17,7.5,16.25,5.5,5.21,2.96,9.08,6.58,6.75,6.96,11.67,0.0
342,65.0,4.0,16.0,15.96,10.54,11.79,8.87,15.09,11.71,16.21,13.59,13.04,13.88,14.96,0.0
343,64.0,12.0,23.0,11.17,7.87,12.04,5.88,7.79,4.0,10.34,4.46,5.5,8.75,3.04,1.0
344,77.0,3.0,26.0,14.75,13.67,13.5,7.25,15.21,12.87,12.54,12.25,10.29,6.96,12.04,0.0
345,73.0,7.0,16.0,10.37,14.37,16.04,11.04,14.92,12.79,17.92,13.88,12.58,15.67,18.5,0.0
346,71.0,11.0,16.0,11.21,9.96,10.41,8.04,12.54,8.75,14.37,7.08,13.37,9.87,12.29,0.0
347,74.0,11.0,9.0,18.29,17.29,16.62,10.0,18.34,11.92,20.04,17.67,16.79,15.75,25.29,0.0
348,74.0,8.0,19.0,5.71,7.41,6.08,2.5,4.83,3.54,4.54,8.25,4.12,4.25,15.75,1.0
349,64.0,10.0,3.0,10.75,10.54,8.58,3.58,10.67,6.46,7.67,7.12,5.63,8.67,10.04,0.0
350,63.0,12.0,27.0,16.79,17.29,15.09,9.29,14.25,12.17,10.54,15.75,9.42,15.5,26.63,0.0
351,69.0,3.0,28.0,6.34,4.88,5.5,2.67,7.79,2.42,10.54,6.13,6.79,6.79,10.25,1.0
352,76.0,6.0,3.0,5.58,5.04,6.13,1.13,1.54,0.71,3.04,1.42,2.88,1.71,7.0,1.0
353,77.0,12.0,25.0,10.29,8.54,9.33,3.17,8.21,6.46,10.96,8.67,9.62,7.5,13.08,1.0
354,76.0,7.0,15.0,12.62,9.67,13.5,6.67,11.21,8.17,10.08,6.79,11.58,8.67,11.71,1.0
355,77.0,5.0,6.0,7.58,6.71,8.54,3.67,6.87,7.5,9.87,5.79,6.42,6.63,11.63,1.0
356,68.0,11.0,8.0,10.92,9.87,12.12,3.88,10.29,5.88,9.71,9.92,7.58,7.83,12.87,0.0
357,62.0,4.0,19.0,5.58,4.38,6.79,3.63,4.92,3.58,6.21,2.71,2.42,5.21,7.29,1.0
358,62.0,9.0,30.0,26.83,16.42,22.95,14.88,16.38,13.75,16.54,16.88,14.62,19.38,26.3,0.0
359,75.0,8.0,18.0,4.92,6.96,5.46,2.71,3.58,2.79,5.33,4.92,6.54,5.13,9.0,1.0
360,75.0,1.0,25.0,19.41,16.42,15.29,8.83,13.59,8.21,13.17,10.71,12.38,10.71,17.12,0.0
361,66.0,7.0,22.0,12.17,6.54,7.21,7.04,10.92,6.42,7.79,7.71,7.92,7.75,11.38,0.0
362,69.0,11.0,22.0,9.13,12.0,9.08,2.33,8.12,4.0,2.58,7.08,4.12,4.75,20.54,0.0
363,69.0,8.0,5.0,12.29,11.25,11.58,6.25,12.5,9.08,7.12,9.5,10.21,11.0,18.25,0.0
364,78.0,10.0,2.0,9.96,8.29,8.5,3.08,7.54,5.25,6.83,5.46,6.87,6.75,10.25,1.0
365,73.0,12.0,3.0,14.21,10.29,9.08,7.12,10.88,5.96,14.21,10.46,11.04,9.62,13.92,0.0
366,69.0,6.0,17.0,15.79,16.17,13.37,10.37,15.79,14.09,11.29,11.0,11.58,13.46,11.42,0.0
367,75.0,3.0,22.0,16.54,13.0,9.59,7.62,11.46,6.63,10.92,9.04,10.13,8.87,13.04,1.0
368,62.0,1.0,7.0,12.62,11.04,11.34,3.54,11.75,8.04,14.29,8.42,8.63,13.75,18.88,0.0
369,64.0,9.0,30.0,9.21,1.75,15.29,1.58,3.67,0.92,3.67,2.25,3.63,3.08,4.08,1.0
370,65.0,7.0,8.0,11.58,7.54,9.17,6.92,9.79,5.83,9.42,6.08,7.83,9.75,9.5,1.0
371,67.0,7.0,9.0,11.38,10.79,10.88,5.41,13.0,7.38,10.0,14.75,9.13,10.17,22.0,0.0
372,68.0,11.0,16.0,11.75,10.75,8.92,2.33,12.83,4.42,4.04,7.0,3.33,5.83,10.58,0.0
373,77.0,2.0,8.0,5.46,8.96,7.62,3.17,6.63,7.83,7.96,3.04,5.88,3.71,4.17,1.0
374,70.0,8.0,3.0,7.17,13.59,6.79,3.37,8.17,3.88,4.5,3.33,4.92,5.09,5.04,1.0
375,72.0,10.0,7.0,10.88,12.79,10.58,5.66,9.38,6.21,5.5,7.46,6.92,5.33,11.08,1.0
376,70.0,10.0,28.0,13.7,13.13,12.58,7.04,12.54,8.0,9.33,8.83,9.04,3.96,15.09,1.0
377,78.0,4.0,15.0,6.54,10.21,5.46,3.29,6.96,3.71,4.08,3.13,2.83,1.63,9.46,1.0
378,70.0,7.0,17.0,7.62,4.42,7.71,3.92,8.25,5.96,8.71,4.63,9.08,4.75,13.59,0.0
379,72.0,7.0,30.0,10.92,13.54,8.33,4.54,10.71,5.25,5.09,7.41,7.08,4.71,14.83,1.0
380,74.0,1.0,2.0,26.63,22.34,25.62,15.37,21.59,16.83,15.34,17.83,19.83,19.79,22.29,0.0
381,67.0,7.0,4.0,6.79,4.96,8.12,2.71,7.92,3.92,4.96,4.38,4.96,4.25,9.13,1.0
382,70.0,12.0,18.0,16.58,17.41,14.46,8.29,12.54,11.12,9.83,13.17,11.17,14.17,15.29,0.0
383,71.0,8.0,19.0,7.33,5.04,16.96,4.75,7.79,3.21,5.96,2.92,4.83,1.5,5.29,1.0
384,62.0,3.0,14.0,5.5,9.92,3.88,2.08,8.71,2.17,4.0,3.5,1.71,2.04,6.67,1.0
385,70.0,7.0,1.0,20.79,17.12,12.5,11.67,20.3,13.54,19.95,14.92,17.41,15.37,23.0,0.0
386,70.0,6.0,26.0,9.79,9.5,10.88,5.88,11.08,7.38,7.83,7.33,8.46,7.67,10.21,1.0
387,67.0,3.0,5.0,19.55,19.58,15.79,12.75,17.33,13.08,15.46,21.62,12.75,18.21,29.38,0.0
388,72.0,4.0,21.0,8.79,6.58,10.34,4.71,5.37,2.62,6.71,5.54,5.71,6.63,6.54,1.0
389,75.0,2.0,9.0,12.79,12.29,8.67,2.79,9.46,2.37,5.21,7.71,8.0,3.33,8.87,1.0
390,68.0,2.0,20.0,9.62,6.0,9.38,2.83,5.0,0.29,2.37,2.25,1.08,5.41,4.25,0.0
391,73.0,3.0,13.0,8.5,7.04,9.79,1.79,4.71,1.87,3.5,3.54,3.92,3.0,2.25,1.0
392,69.0,1.0,16.0,16.33,13.29,14.04,11.54,15.09,9.96,17.29,12.42,17.08,15.54,18.46,0.0
393,63.0,9.0,5.0,15.0,10.88,8.42,5.37,11.87,7.0,9.25,9.87,8.29,9.13,11.92,1.0
394,63.0,3.0,6.0,16.96,15.21,18.46,12.83,13.92,10.75,9.96,12.33,8.63,12.96,11.54,1.0
395,63.0,10.0,16.0,12.17,9.08,8.25,5.46,11.54,7.5,7.46,8.79,6.25,8.29,16.0,1.0
396,65.0,9.0,28.0,10.83,10.88,5.66,2.71,9.71,3.54,2.5,6.87,2.83,6.17,9.92,1.0
397,72.0,5.0,25.0,25.12,21.17,21.17,13.79,23.09,15.54,19.75,17.0,16.96,16.17,28.12,0.0
398,76.0,4.0,7.0,13.21,12.25,15.09,6.79,12.04,5.58,10.63,8.04,9.29,10.58,11.08,1.0
399,68.0,3.0,13.0,15.09,9.67,11.75,9.42,14.04,10.08,15.71,12.58,12.83,15.0,16.17,0.0
400,64.0,3.0,8.0,11.58,9.25,22.46,6.87,9.38,3.67,9.5,8.08,5.83,6.79,7.41,1.0
401,74.0,2.0,13.0,12.0,10.83,8.71,5.37,8.75,5.88,7.71,7.29,6.38,7.38,7.0,1.0
402,72.0,2.0,9.0,10.71,8.75,9.13,3.5,9.87,6.79,7.83,7.5,7.92,11.34,17.88,0.0
403,64.0,8.0,20.0,4.63,4.17,4.58,1.67,5.0,1.96,5.71,4.08,3.54,5.46,5.41,1.0
404,70.0,4.0,12.0,19.79,9.29,17.33,9.79,9.38,8.83,14.58,8.79,10.46,10.96,10.75,0.0
405,63.0,5.0,29.0,7.12,7.62,21.5,7.83,10.08,7.41,10.92,7.12,8.75,7.25,12.21,1.0
406,62.0,4.0,26.0,3.58,2.75,4.63,1.13,2.96,2.42,7.67,3.04,3.58,6.87,7.71,1.0
407,68.0,7.0,18.0,7.67,4.17,5.17,2.67,3.46,0.96,2.46,2.29,2.13,0.67,8.17,1.0
408,65.0,12.0,2.0,18.5,23.13,13.79,12.67,21.84,13.37,19.25,15.71,12.58,13.88,24.54,0.0
409,66.0,2.0,4.0,20.04,15.29,17.21,10.5,14.33,9.59,10.96,10.75,10.25,12.5,18.12,0.0
410,67.0,5.0,7.0,17.96,15.87,14.12,9.21,12.04,8.29,9.29,7.92,9.67,8.08,10.54,1.0
411,62.0,8.0,30.0,0.96,2.33,4.17,2.21,4.38,3.83,6.42,5.04,5.0,6.46,9.42,1.0
412,62.0,11.0,29.0,7.17,4.38,3.58,0.21,3.54,0.21,7.41,0.17,2.96,7.21,9.04,1.0
413,72.0,12.0,24.0,15.0,16.62,13.96,5.17,11.38,9.29,9.71,9.96,9.0,7.41,14.42,1.0
414,67.0,4.0,12.0,7.71,7.5,15.21,6.13,8.08,2.42,7.79,4.96,4.38,6.17,10.92,1.0
415,71.0,1.0,20.0,18.08,16.38,13.92,6.54,14.0,10.29,12.62,11.79,10.25,8.83,15.54,0.0
416,72.0,3.0,25.0,13.79,14.62,11.38,7.12,12.62,8.79,9.46,7.67,8.17,6.13,14.04,0.0
417,74.0,8.0,17.0,5.09,5.33,7.67,2.25,6.13,2.13,5.88,3.25,4.46,3.67,5.29,1.0
418,75.0,1.0,4.0,5.37,6.0,9.38,3.5,8.96,5.83,16.38,10.17,12.75,11.46,16.38,0.0
419,78.0,3.0,6.0,15.0,16.21,13.04,9.71,13.29,10.67,8.58,12.83,12.79,10.34,18.0,0.0
420,63.0,6.0,3.0,19.04,9.17,24.13,11.54,12.12,13.04,17.67,14.5,14.0,11.63,14.09,1.0
421,66.0,9.0,27.0,12.04,8.38,7.96,2.58,8.75,2.37,4.79,3.75,3.42,4.38,6.17,1.0
422,78.0,12.0,21.0,12.96,3.83,13.79,4.79,7.12,6.54,11.67,9.25,8.67,9.0,11.25,0.0
423,78.0,10.0,31.0,8.58,4.29,10.79,4.29,4.08,2.71,4.63,1.04,3.67,2.75,8.71,1.0
424,77.0,1.0,2.0,9.75,1.54,12.54,1.83,3.79,2.75,9.46,1.21,2.33,4.58,8.25,1.0
425,62.0,3.0,19.0,10.92,7.87,13.7,5.41,8.29,5.54,9.04,6.54,5.66,6.04,9.21,1.0
426,64.0,12.0,18.0,6.29,2.25,4.63,1.29,3.83,0.04,3.21,0.54,0.75,1.17,5.46,1.0
427,65.0,3.0,20.0,9.59,10.96,11.75,6.71,13.75,6.0,12.58,15.63,10.58,13.21,19.12,0.0
428,75.0,4.0,20.0,19.62,16.04,17.71,7.87,10.08,9.0,11.38,9.54,12.42,9.33,11.34,1.0
429,63.0,11.0,8.0,11.67,12.08,10.5,6.5,14.09,9.75,13.0,7.62,8.92,9.59,12.25,1.0
430,68.0,7.0,2.0,18.54,11.34,13.62,10.46,16.13,9.75,12.38,10.5,12.08,13.25,14.62,0.0
431,70.0,1.0,27.0,10.54,19.08,7.83,3.17,10.0,7.0,5.17,8.79,5.21,2.88,12.42,1.0
432,71.0,12.0,1.0,13.04,10.37,9.0,3.42,8.25,5.5,8.54,3.0,7.04,4.54,10.71,1.0
433,71.0,4.0,19.0,5.0,4.71,8.67,3.63,7.58,5.46,6.38,5.33,9.17,8.17,8.83,1.0
434,77.0,1.0,25.0,16.71,10.96,13.59,6.96,11.0,9.29,10.88,6.67,10.96,12.33,6.83,0.0
435,78.0,2.0,3.0,7.5,11.25,8.54,2.96,10.92,6.87,8.12,7.41,8.46,4.04,11.75,0.0
436,64.0,11.0,29.0,24.54,17.54,19.7,11.04,15.37,7.38,14.71,12.0,10.13,13.92,18.34,0.0
437,76.0,2.0,15.0,8.0,12.46,13.33,5.0,6.38,4.08,9.42,4.96,6.67,6.63,6.0,1.0
438,71.0,5.0,13.0,17.16,6.25,13.75,4.63,5.41,6.08,7.17,8.21,10.96,7.25,8.0,1.0
439,61.0,9.0,25.0,10.34,12.92,8.87,5.79,11.58,8.0,8.92,12.5,8.04,13.0,20.17,0.0
440,72.0,8.0,20.0,10.34,6.87,7.17,4.08,8.0,5.41,8.25,5.21,8.12,5.41,6.29,1.0
441,63.0,10.0,25.0,10.0,11.17,5.63,4.75,12.12,7.12,6.04,7.12,5.33,5.66,10.46,1.0
442,65.0,3.0,7.0,3.92,10.29,8.04,3.13,7.71,5.41,10.63,7.92,6.17,8.63,13.5,0.0
443,70.0,2.0,14.0,12.54,7.79,11.79,4.04,7.25,4.75,5.91,3.67,5.13,4.38,8.71,1.0
444,61.0,3.0,29.0,18.25,16.29,14.96,12.0,18.34,14.33,16.62,13.37,17.54,14.21,18.63,0.0
445,69.0,5.0,20.0,7.87,6.63,7.67,3.5,9.83,5.71,1.96,4.46,2.92,2.33,7.83,1.0
446,74.0,9.0,6.0,20.17,16.33,14.71,7.54,13.04,7.92,8.29,8.96,8.96,5.88,10.29,1.0
447,62.0,1.0,13.0,15.71,14.83,9.92,8.87,13.54,9.67,19.7,10.63,13.21,12.96,19.46,0.0
448,76.0,6.0,24.0,10.54,13.25,11.46,7.12,10.71,9.46,10.37,10.96,12.58,8.79,20.46,1.0
